movie_index,user_index,probability,movie_rate,factor,movie_title
3590,94,0.1601,3.0,0.4804,Watchers (1988)
4081,94,0.1601,3.0,0.4804,Temp, The (1993)
3390,94,0.1601,3.0,0.4804,Forsaken, The (2001)
1588,94,0.1601,3.0,0.4804,Disturbing Behavior (1998)
1550,94,0.1601,3.0,0.4804,Prom Night II (1987)
1707,94,0.1601,3.0,0.4804,House II: The Second Story (1987)
3363,94,0.1601,3.0,0.4804,C.H.U.D. (1984)
5923,605,0.096,5.0,0.4799,Brown Bunny, The (2003)
4343,528,0.2392,2.0,0.4785,Ragtime (1981)
5833,528,0.2392,2.0,0.4785,Lonesome Dove (1989)
2972,528,0.2392,2.0,0.4785,Love's Labour's Lost (2000)
4132,416,0.1592,3.0,0.4775,Cheech & Chong's The Corsican Brothers (1984)
7206,323,0.1059,4.5,0.4763,Apollo 13: To the Edge and Back (1994)
6031,417,0.1055,4.5,0.4748,Hide and Seek (2005)
4663,244,0.2373,2.0,0.4746,Truce, The (a.k.a. La Tregua) (1996)
7178,521,0.1186,4.0,0.4743,Divo, Il (2008)
8189,521,0.1186,4.0,0.4743,Batman: The Dark Knight Returns, Part 1 (2012)
7669,521,0.1186,4.0,0.4743,First Beautiful Thing, The (La prima cosa bella) (2010)
5852,521,0.1186,4.0,0.4743,Johnny Stecchino (1991)
6874,663,0.1181,4.0,0.4724,Cleaner (2007)
7637,663,0.1181,4.0,0.4724,Devil (2010)
7495,543,0.1179,4.0,0.4715,North Face (Nordwand) (2008)
1176,501,0.1565,3.0,0.4696,SubUrbia (1997)
3947,518,0.0933,5.0,0.4666,Richard Pryor Here and Now (1983)
8312,518,0.0933,5.0,0.4666,Bill Hicks: Revelations (1993)
8933,518,0.0933,5.0,0.4666,George Carlin: You Are All Diseased (1999)
8773,518,0.0933,5.0,0.4666,Robin Williams: Weapons of Self Destruction (2009)
504,658,0.1555,3.0,0.4666,Germinal (1993)
8831,518,0.0933,5.0,0.4666,An Evening with Robin Williams (1982)
8862,518,0.0933,5.0,0.4666,George Carlin: Life Is Worth Losing (2005)
8756,518,0.0933,5.0,0.4666,Bill Hicks: Relentless (1992)
8971,518,0.0933,5.0,0.4666,George Carlin: Jammin' in New York (1992)
8839,518,0.0933,5.0,0.4666,George Carlin: It's Bad for Ya! (2008)
5095,518,0.0933,5.0,0.4666,Thief of Bagdad, The (1924)
7566,518,0.0933,5.0,0.4666,Enter the Void (2009)
8932,518,0.0933,5.0,0.4666,George Carlin: Back in Town (1996)
551,658,0.1555,3.0,0.4666,Carried Away (1996)
583,658,0.1555,3.0,0.4666,Country Life (1994)
264,658,0.1555,3.0,0.4666,Perez Family, The (1995)
6256,470,0.1554,3.0,0.4661,Star Wreck: In the Pirkinning (2005)
5442,470,0.1554,3.0,0.4661,Around the World in 80 Days (2004)
6354,470,0.1554,3.0,0.4661,Matti: Hell Is for Heroes (Matti) (2006)
5888,470,0.1554,3.0,0.4661,Addams Family Reunion (1998)
8863,480,0.1035,4.5,0.4659,The Day That Lasted 21 Years (2012)
6332,480,0.1035,4.5,0.4659,Cutting Edge: The Magic of Movie Editing, The (2004)
4199,480,0.1035,4.5,0.4659,À nous la liberté (Freedom for Us) (1931)
7078,480,0.1035,4.5,0.4659,Tokyo! (2008)
8490,480,0.1035,4.5,0.4659,Only Lovers Left Alive (2013)
7666,480,0.1035,4.5,0.4659,Certified Copy (Copie conforme) (2010)
7764,480,0.1035,4.5,0.4659,Cave of Forgotten Dreams (2010)
8186,480,0.1035,4.5,0.4659,Amour (2012)
6113,480,0.1035,4.5,0.4659,Sexmission (Seksmisja) (1984)
8955,480,0.1035,4.5,0.4659,El vals de los inútiles (2014)
8260,480,0.1035,4.5,0.4659,Pervert's Guide to Ideology, The (2012)
8418,480,0.1035,4.5,0.4659,Mood Indigo (L'écume des jours) (2013)
7928,480,0.1035,4.5,0.4659,George Harrison: Living in the Material World (2011)
7335,480,0.1035,4.5,0.4659,Black God, White Devil (Deus e o Diabo na Terra do Sol) (1964)
2358,362,0.155,3.0,0.4651,Niagara (1953)
8588,229,0.093,5.0,0.4651,Normal Heart, The (2014)
1989,362,0.155,3.0,0.4651,24 Hour Woman, The (1998)
2222,362,0.155,3.0,0.4651,Head On (1998)
2322,362,0.155,3.0,0.4651,Romance (1999)
548,533,0.2323,2.0,0.4647,Thin Line Between Love and Hate, A (1996)
1248,16,0.1858,2.5,0.4644,Tetsuo II: Body Hammer (1992)
2064,435,0.0928,5.0,0.4642,Tango (1998)
2269,98,0.2315,2.0,0.4631,Outside Providence (1999)
6869,622,0.1029,4.5,0.4629,Band's Visit, The (Bikur Ha-Tizmoret) (2007)
8726,559,0.1542,3.0,0.4627,Dumb and Dumber To (2014)
7046,583,0.1025,4.5,0.4615,Eagle Eye (2008)
1947,347,0.1152,4.0,0.461,Outside Ozona (1998)
2814,386,0.2304,2.0,0.4607,Sacco and Vanzetti (Sacco e Vanzetti) (1971)
1489,386,0.2304,2.0,0.4607,Broadway Melody, The (1929)
8592,199,0.1151,4.0,0.4604,Maleficent (2014)
1299,164,0.183,2.5,0.4575,Smile Like Yours, A (1997)
2243,164,0.183,2.5,0.4575,Problem Child 2 (1991)
5515,164,0.183,2.5,0.4575,Super, The (1991)
5566,164,0.183,2.5,0.4575,Mangler, The (1995)
5597,164,0.183,2.5,0.4575,Raise Your Voice (2004)
3571,164,0.183,2.5,0.4575,Return of the Living Dead Part II (1988)
5602,164,0.183,2.5,0.4575,Eulogy (2004)
4509,164,0.183,2.5,0.4575,Meteor Man, The (1993)
3009,164,0.183,2.5,0.4575,Blood In, Blood Out (1993)
1227,164,0.183,2.5,0.4575,Sprung (1997)
5449,164,0.183,2.5,0.4575,Two Brothers (Deux frères) (2004)
665,164,0.183,2.5,0.4575,Kazaam (1996)
3933,164,0.183,2.5,0.4575,Slackers (2002)
1160,164,0.183,2.5,0.4575,Underworld (1996)
3984,164,0.183,2.5,0.4575,All About the Benjamins (2002)
4142,164,0.183,2.5,0.4575,Hey Arnold! The Movie (2002)
4187,164,0.183,2.5,0.4575,Undisputed (2002)
4370,164,0.183,2.5,0.4575,Empire (2002)
3709,164,0.183,2.5,0.4575,Bubble Boy (2001)
3409,456,0.2285,2.0,0.4569,Summer Rental (1985)
1535,456,0.2285,2.0,0.4569,Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A) (1991)
4143,456,0.2285,2.0,0.4569,Mr. Deeds (2002)
6201,456,0.2285,2.0,0.4569,Four Brothers (2005)
4696,456,0.2285,2.0,0.4569,Bad Boys II (2003)
4360,456,0.2285,2.0,0.4569,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002)
6736,456,0.2285,2.0,0.4569,I Now Pronounce You Chuck and Larry (2007)
685,456,0.2285,2.0,0.4569,Tales from the Crypt Presents: Bordello of Blood (1996)
3238,456,0.2285,2.0,0.4569,Don't Tell Mom the Babysitter's Dead (1991)
1533,456,0.2285,2.0,0.4569,Nightmare on Elm Street 4: The Dream Master, A (1988)
4943,456,0.2285,2.0,0.4569,Summer School (1987)
6045,456,0.2285,2.0,0.4569,Hitch (2005)
8317,456,0.2285,2.0,0.4569,Great Gatsby, The (2013)
3570,456,0.2285,2.0,0.4569,Red Heat (1988)
4928,456,0.2285,2.0,0.4569,Last Boy Scout, The (1991)
4933,456,0.2285,2.0,0.4569,Mr. Destiny (1990)
8113,456,0.2285,2.0,0.4569,Campaign, The (2012)
4077,456,0.2285,2.0,0.4569,Delirious (1991)
8763,456,0.2285,2.0,0.4569,The Interview (2014)
3204,604,0.2276,2.0,0.4551,Code of Silence (1985)
2737,604,0.2276,2.0,0.4551,Death Wish 2 (1982)
226,604,0.2276,2.0,0.4551,Jefferson in Paris (1995)
8016,274,0.0908,5.0,0.4541,Undefeated (2011)
8151,274,0.0908,5.0,0.4541,Kon-Tiki (2012)
6942,274,0.0908,5.0,0.4541,Delirious (2006)
3772,141,0.151,3.0,0.4531,Brubaker (1980)
312,390,0.1132,4.0,0.4529,Bitter Moon (1992)
4281,576,0.226,2.0,0.4521,Xanadu (1980)
5162,282,0.1,4.5,0.4502,Valentin (Valentín) (2002)
3311,282,0.1,4.5,0.4502,Taste of Others, The (Le goût des autres) (2000)
3828,617,0.0899,5.0,0.4494,That Obscure Object of Desire (Cet obscur objet du désir) (1977)
9089,654,0.0995,4.5,0.448,Daniel Tosh: Completely Serious (2007)
7147,499,0.1279,3.5,0.4475,Bride Wars (2009)
7931,479,0.1491,3.0,0.4472,Immortals (2011)
7063,479,0.1491,3.0,0.4472,Wave, The (Welle, Die) (2008)
8131,133,0.2227,2.0,0.4455,Looper (2012)
3057,664,0.2228,2.0,0.4455,Autumn in New York (2000)
3084,664,0.2228,2.0,0.4455,Bless the Child (2000)
8169,133,0.2227,2.0,0.4455,'Hellboy': The Seeds of Creation (2004)
5845,100,0.1107,4.0,0.4428,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989)
7182,145,0.1474,3.0,0.4421,Rock-A-Doodle (1991)
6975,145,0.1474,3.0,0.4421,Mark of Zorro, The (1920)
4838,383,0.1105,4.0,0.442,Alien Contamination (1980)
6765,383,0.1105,4.0,0.442,Death Sentence (2007)
4121,383,0.1105,4.0,0.442,Bad Company (2002)
3595,345,0.0883,5.0,0.4413,American Ninja (1985)
3597,345,0.0883,5.0,0.4413,American Ninja 3: Blood Hunt (1989)
3697,345,0.0883,5.0,0.4413,Battle Creek Brawl (Big Brawl, The) (1980)
3506,345,0.0883,5.0,0.4413,Last Dragon, The (1985)
2308,345,0.0883,5.0,0.4413,Armour of God (Long xiong hu di) (1987)
705,345,0.0883,5.0,0.4413,Supercop 2 (Project S) (Chao ji ji hua) (1993)
2225,345,0.0883,5.0,0.4413,Raven, The (1963)
7057,422,0.1469,3.0,0.4407,Magicians (2007)
6228,354,0.2202,2.0,0.4404,Doom (2005)
4763,354,0.2202,2.0,0.4404,Cabin Fever (2002)
9024,485,0.088,5.0,0.4398,Bone Tomahawk (2015)
4723,235,0.1099,4.0,0.4394,Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)
6035,235,0.1099,4.0,0.4394,Nobody Knows (Dare mo shiranai) (2004)
2914,235,0.1099,4.0,0.4394,Pandora and the Flying Dutchman (1951)
1748,235,0.1099,4.0,0.4394,Paradine Case, The (1947)
4074,235,0.1099,4.0,0.4394,Bob le Flambeur (1955)
1747,235,0.1099,4.0,0.4394,Under Capricorn (1949)
5185,235,0.1099,4.0,0.4394,Magic Flute, The (Trollflöjten) (1975)
2539,406,0.1463,3.0,0.439,Emperor and the Assassin, The (Jing ke ci qin wang) (1999)
2542,406,0.1463,3.0,0.439,Onegin (1999)
4158,242,0.219,2.0,0.4379,Eight Legged Freaks (2002)
8411,162,0.1249,3.5,0.437,Family, The (2013)
7716,267,0.2907,1.5,0.436,Warrior's Way, The (2010)
6866,267,0.2907,1.5,0.436,27 Dresses (2008)
7804,267,0.2907,1.5,0.436,Priest (2011)
5549,267,0.2907,1.5,0.436,AVP: Alien vs. Predator (2004)
5211,267,0.2907,1.5,0.436,Animal Crackers (1930)
7757,267,0.2907,1.5,0.436,Battle: Los Angeles (2011)
7778,267,0.2907,1.5,0.436,Hobo with a Shotgun (2011)
7214,381,0.0869,5.0,0.4346,Young Victoria, The (2009)
7635,381,0.0869,5.0,0.4346,Secretariat (2010)
6310,381,0.0869,5.0,0.4346,Family Stone, The (2005)
6558,381,0.0869,5.0,0.4346,Flicka (2006)
6080,381,0.0869,5.0,0.4346,Ice Princess (2005)
236,408,0.0868,5.0,0.4339,Enfer, L' (1994)
6320,7,0.2157,2.0,0.4313,Rumor Has It... (2005)
7733,2,0.1074,4.0,0.4295,White Stripes Under Great White Northern Lights, The (2009)
1381,369,0.1223,3.5,0.428,Prophecy II, The (1998)
3701,352,0.1709,2.5,0.4271,American Outlaws (2001)
4356,352,0.1709,2.5,0.4271,Friday After Next (2002)
6370,352,0.1709,2.5,0.4271,When a Stranger Calls (2006)
6420,352,0.1709,2.5,0.4271,Silent Hill (2006)
4198,352,0.1709,2.5,0.4271,Love and a Bullet (2002)
5081,352,0.1709,2.5,0.4271,Big Bounce, The (2004)
6233,352,0.1709,2.5,0.4271,Man, The (2005)
6445,352,0.1709,2.5,0.4271,You, Me and Dupree (2006)
3811,352,0.1709,2.5,0.4271,Wash, The (2001)
386,84,0.1423,3.0,0.427,Cops and Robbersons (1994)
473,495,0.1423,3.0,0.4268,Scout, The (1994)
7020,186,0.1422,3.0,0.4266,Elegy (2008)
7039,186,0.1422,3.0,0.4266,Spirit, The (2008)
5175,186,0.1422,3.0,0.4266,100 Girls (2000)
5573,186,0.1422,3.0,0.4266,Lilith (1964)
7103,530,0.1416,3.0,0.4248,Shrek the Halls (2007)
7037,530,0.1416,3.0,0.4248,Women, The (2008)
4222,152,0.1061,4.0,0.4242,Ratcatcher (1999)
4732,216,0.1408,3.0,0.4225,Hot Dog... The Movie (1984)
6127,417,0.1055,4.0,0.4221,Lot Like Love, A (2005)
6890,379,0.1685,2.5,0.4213,Jumper (2008)
8046,379,0.1685,2.5,0.4213,Dark Shadows (2012)
7137,379,0.1685,2.5,0.4213,Marley & Me (2008)
8332,379,0.1685,2.5,0.4213,Now You See Me (2013)
7827,379,0.1685,2.5,0.4213,Bad Teacher (2011)
5128,379,0.1685,2.5,0.4213,Taking Lives (2004)
8227,379,0.1685,2.5,0.4213,This Is 40 (2012)
7986,379,0.1685,2.5,0.4213,Red Tails (2012)
7298,379,0.1685,2.5,0.4213,Gigantic (2008)
7413,379,0.1685,2.5,0.4213,It's Complicated (2009)
6902,379,0.1685,2.5,0.4213,Doomsday (2008)
6922,379,0.1685,2.5,0.4213,Leatherheads (2008)
4451,379,0.1685,2.5,0.4213,Guru, The (2002)
7959,379,0.1685,2.5,0.4213,Young Adult (2011)
4319,379,0.1685,2.5,0.4213,I Spy (2002)
6927,379,0.1685,2.5,0.4213,Nim's Island (2008)
7588,379,0.1685,2.5,0.4213,No. 1 Ladies' Detective Agency, The (2008)
8921,379,0.1685,2.5,0.4213,Self/less (2015)
5616,379,0.1685,2.5,0.4213,Surviving Christmas (2004)
8076,379,0.1685,2.5,0.4213,Rock of Ages (2012)
7687,379,0.1685,2.5,0.4213,Tourist, The (2010)
7948,379,0.1685,2.5,0.4213,Bullet to the Head (2012)
7610,379,0.1685,2.5,0.4213,Switch, The (2010)
7857,379,0.1685,2.5,0.4213,Change-Up, The (2011)
8346,379,0.1685,2.5,0.4213,Elysium (2013)
2949,284,0.2102,2.0,0.4204,Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)
2747,284,0.2102,2.0,0.4204,Band of the Hand (1986)
8394,71,0.12,3.5,0.4201,About Time (2013)
6543,229,0.093,4.5,0.4186,Running With Scissors (2006)
7442,332,0.0835,5.0,0.4175,3 Idiots (2009)
6617,332,0.0835,5.0,0.4175,Secret, The (2006)
8995,332,0.0835,5.0,0.4175,War Room (2015)
1622,466,0.1388,3.0,0.4165,Governess, The (1998)
2258,246,0.208,2.0,0.4161,Aces: Iron Eagle III (1992)
2745,246,0.208,2.0,0.4161,Teenage Mutant Ninja Turtles III (1993)
587,246,0.208,2.0,0.4161,Solo (1996)
1271,246,0.208,2.0,0.4161,Steel (1997)
570,66,0.1387,3.0,0.4161,Faithful (1996)
1887,532,0.2078,2.0,0.4155,Lifeforce (1985)
2124,257,0.1038,4.0,0.4151,Curse of Frankenstein, The (1957)
5774,521,0.1186,3.5,0.415,Gone in 60 Seconds (1974)
8105,521,0.1186,3.5,0.415,Immature, The (Immaturi) (2011)
8121,521,0.1186,3.5,0.415,Piranha 3DD (a.k.a. Piranha DD) (2012)
2845,480,0.1035,4.0,0.4141,Empire of Passion (a.k.a. In the Realm of Passion) (a.k.a. Phantom Love) (Ai No Borei) (1978)
6967,480,0.1035,4.0,0.4141,Antonio das Mortes (O Dragão da Maldade contra o Santo Guerreiro) (1969)
5632,480,0.1035,4.0,0.4141,Bridget Jones: The Edge of Reason (2004)
5822,480,0.1035,4.0,0.4141,Ginger and Fred (Ginger e Fred) (1986)
7294,480,0.1035,4.0,0.4141,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007)
7230,480,0.1035,4.0,0.4141,Paisan (Paisà) (1946)
7982,480,0.1035,4.0,0.4141,Fados (2007)
4973,480,0.1035,4.0,0.4141,Woman Under the Influence, A (1974)
8833,480,0.1035,4.0,0.4141,The Clowns (1970)
6092,480,0.1035,4.0,0.4141,Carmen (1983)
7798,480,0.1035,4.0,0.4141,Socialism (Film socialisme) (2010)
8870,480,0.1035,4.0,0.4141,Samba (2014)
6626,480,0.1035,4.0,0.4141,Boss of It All, The (Direktøren for det hele) (2006)
6577,480,0.1035,4.0,0.4141,Luna de Avellaneda (2004)
8603,480,0.1035,4.0,0.4141,Camille Claudel 1915 (2013)
8604,480,0.1035,4.0,0.4141,Maps to the Stars (2014)
3653,480,0.1035,4.0,0.4141,Santa Sangre (1989)
7398,480,0.1035,4.0,0.4141,Limit (Limite) (1931)
8110,480,0.1035,4.0,0.4141,Sidewalls (Medianeras) (2011)
6893,663,0.1181,3.5,0.4133,Vantage Point (2008)
7383,663,0.1181,3.5,0.4133,Box, The (2009)
6676,663,0.1181,3.5,0.4133,Disturbia (2007)
1746,380,0.1375,3.0,0.4126,Firelight (1997)
6096,19,0.1029,4.0,0.4117,We're No Angels (1955)
5915,622,0.1029,4.0,0.4115,Waterboys (2001)
169,638,0.1369,3.0,0.4106,Scarlet Letter, The (1995)
7457,583,0.1025,4.0,0.4102,Valentine's Day (2010)
1494,22,0.2729,1.5,0.4093,Great Ziegfeld, The (1936)
4363,22,0.2729,1.5,0.4093,Treasure Planet (2002)
4929,22,0.2729,1.5,0.4093,Last Tango in Paris (Ultimo tango a Parigi) (1972)
2723,22,0.2729,1.5,0.4093,Mirror, The (Zerkalo) (1975)
4629,22,0.2729,1.5,0.4093,Intervista (1987)
7008,274,0.0908,4.5,0.4087,American Teen (2008)
3144,400,0.1022,4.0,0.4086,Kronos (1957)
5814,308,0.1634,2.5,0.4084,Ice Pirates, The (1984)
8306,256,0.0815,5.0,0.4076,Wolf Children (Okami kodomo no ame to yuki) (2012)
2897,48,0.1017,4.0,0.4069,Flying Tigers (1942)
5068,293,0.1627,2.5,0.4068,Cool World (1992)
3305,293,0.1627,2.5,0.4068,Left Behind: The Movie (2000)
4919,293,0.1627,2.5,0.4068,Highlander II: The Quickening (1991)
3556,293,0.1627,2.5,0.4068,High Spirits (1988)
1705,305,0.4054,1.0,0.4054,Clan of the Cave Bear, The (1986)
119,305,0.4054,1.0,0.4054,Down Periscope (1996)
2312,305,0.4054,1.0,0.4054,Dog Park (1998)
173,305,0.4054,1.0,0.4054,Species (1995)
2705,305,0.4054,1.0,0.4054,She-Devil (1989)
2614,305,0.4054,1.0,0.4054,Death Becomes Her (1992)
139,305,0.4054,1.0,0.4054,Congo (1995)
1963,305,0.4054,1.0,0.4054,Fly II, The (1989)
635,305,0.4054,1.0,0.4054,Striptease (1996)
990,305,0.4054,1.0,0.4054,Harold and Maude (1971)
1208,305,0.4054,1.0,0.4054,Anaconda (1997)
6877,393,0.1614,2.5,0.4035,Arranged (2007)
2739,52,0.1008,4.0,0.4033,Death Wish 5: The Face of Death (1994)
6324,199,0.1151,3.5,0.4028,Casanova (2005)
5839,199,0.1151,3.5,0.4028,Ghost Dad (1990)
8288,199,0.1151,3.5,0.4028,Croods, The (2013)
7560,199,0.1151,3.5,0.4028,Shrek Forever After (a.k.a. Shrek: The Final Chapter) (2010)
7788,199,0.1151,3.5,0.4028,Rio (2011)
5844,76,0.201,2.0,0.4021,Nuns on the Run (1990)
1407,594,0.2008,2.0,0.4017,Paulie (1998)
5529,95,0.1001,4.0,0.4005,This Gun for Hire (1942)
5621,282,0.1,4.0,0.4002,Vera Drake (2004)
5943,282,0.1,4.0,0.4002,Lost Embrace (Abrazo partido, El) (2004)
300,223,0.0995,4.0,0.398,Underneath (1995)
5818,345,0.0883,4.5,0.3972,Quiet Earth, The (1985)
4708,345,0.0883,4.5,0.3972,Remo Williams: The Adventure Begins (1985)
3118,345,0.0883,4.5,0.3972,Specials, The (2000)
6423,345,0.0883,4.5,0.3972,Protector, The (a.k.a. Warrior King) (Tom yum goong) (2005)
3146,40,0.1322,3.0,0.3966,Runaway (1984)
5243,40,0.1322,3.0,0.3966,Zardoz (1974)
3868,349,0.198,2.0,0.3961,How High (2001)
4865,211,0.2638,1.5,0.3957,Scary Movie 3 (2003)
7400,211,0.2638,1.5,0.3957,Old Dogs (2009)
5612,211,0.2638,1.5,0.3957,All I Want for Christmas (1991)
4791,211,0.2638,1.5,0.3957,Duplex (2003)
6214,366,0.1577,2.5,0.3943,Cave, The (2005)
6350,500,0.0783,5.0,0.3915,On Probation (Tiempo de Valientes) (2005)
7685,381,0.0869,4.5,0.3912,Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)
5328,312,0.1947,2.0,0.3895,Shiri (Swiri) (1999)
6685,470,0.1554,2.5,0.3884,Vacancy (2007)
223,515,0.1291,3.0,0.3873,Hunted, The (1995)
409,515,0.1291,3.0,0.3873,Getting Even with Dad (1994)
6540,383,0.1105,3.5,0.3868,Texas Chainsaw Massacre: The Beginning, The (2006)
5968,383,0.1105,3.5,0.3868,Fond Kiss, A (Ae Fond Kiss...) (2004)
6064,383,0.1105,3.5,0.3868,Pacifier, The (2005)
3345,383,0.1105,3.5,0.3868,Double Impact (1991)
6716,383,0.1105,3.5,0.3868,Hostel: Part II (2007)
6403,383,0.1105,3.5,0.3868,Volver (2006)
6578,383,0.1105,3.5,0.3868,Harsh Times (2006)
6690,383,0.1105,3.5,0.3868,Condemned, The (2007)
6131,383,0.1105,3.5,0.3868,House of Wax (2005)
6801,383,0.1105,3.5,0.3868,Assassination of Jesse James by the Coward Robert Ford, The (2007)
6794,383,0.1105,3.5,0.3868,We Own the Night (2007)
6274,383,0.1105,3.5,0.3868,American Pie Presents: Band Camp (American Pie 4: Band Camp) (2005)
924,509,0.1934,2.0,0.3867,Mina Tannenbaum (1994)
8501,261,0.0965,4.0,0.3859,Hotel Chevalier (Part 1 of 'The Darjeeling Limited') (2007)
7908,261,0.0965,4.0,0.3859,Tyrannosaur (2011)
8755,261,0.0965,4.0,0.3859,Girl Walks Home Alone at Night, A (2014)
7896,261,0.0965,4.0,0.3859,Kill List (2011)
4883,261,0.0965,4.0,0.3859,In My Skin (Dans ma Peau) (2002)
7435,25,0.0851,4.5,0.3829,Soul Kitchen (2009)
1663,652,0.1273,3.0,0.3819,Tall Tale (1995)
7024,425,0.0842,4.5,0.3789,Henry Poole is Here (2008)
6697,212,0.0944,4.0,0.3776,Day Watch (Dnevnoy dozor) (2006)
7375,212,0.0944,4.0,0.3776,Astro Boy (2009)
6878,212,0.0944,4.0,0.3776,Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)
7578,212,0.0944,4.0,0.3776,Sorcerer's Apprentice, The (2010)
7807,212,0.0944,4.0,0.3776,Pirates of the Caribbean: On Stranger Tides (2011)
8853,212,0.0944,4.0,0.3776,Home (2015)
7541,212,0.0944,4.0,0.3776,Prince of Persia: The Sands of Time (2010)
7758,212,0.0944,4.0,0.3776,Summer Wars (Samâ wôzu) (2009)
8052,212,0.0944,4.0,0.3776,Snow White and the Huntsman (2012)
3085,438,0.1883,2.0,0.3766,Cecil B. DeMented (2000)
4110,438,0.1883,2.0,0.3766,Enough (2002)
4042,438,0.1883,2.0,0.3766,Impromptu (1991)
3569,438,0.1883,2.0,0.3766,Bagdad Cafe (Out of Rosenheim) (1987)
7867,332,0.0835,4.5,0.3758,Rocky VI (1986) 
3014,201,0.1252,3.0,0.3755,Braddock: Missing in Action III (1988)
418,357,0.3754,1.0,0.3754,House Party 3 (1994)
1310,357,0.3754,1.0,0.3754,RocketMan (a.k.a. Rocket Man) (1997)
1183,357,0.3754,1.0,0.3754,Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997)
60,357,0.3754,1.0,0.3754,Two if by Sea (1996)
882,357,0.3754,1.0,0.3754,Weekend at Bernie's (1989)
1175,357,0.3754,1.0,0.3754,Beautician and the Beast, The (1997)
1425,357,0.3754,1.0,0.3754,My Giant (1998)
884,357,0.3754,1.0,0.3754,Doors, The (1991)
857,357,0.3754,1.0,0.3754,William Shakespeare's Romeo + Juliet (1996)
890,357,0.3754,1.0,0.3754,Days of Thunder (1990)
2007,357,0.3754,1.0,0.3754,Other Sister, The (1999)
672,357,0.3754,1.0,0.3754,Joe's Apartment (1996)
11,357,0.3754,1.0,0.3754,Dracula: Dead and Loving It (1995)
1083,357,0.3754,1.0,0.3754,Dracula (Bram Stoker's Dracula) (1992)
1940,357,0.3754,1.0,0.3754,Patch Adams (1998)
1389,357,0.3754,1.0,0.3754,Blues Brothers 2000 (1998)
1566,357,0.3754,1.0,0.3754,Gremlins 2: The New Batch (1990)
379,357,0.3754,1.0,0.3754,Cabin Boy (1994)
1342,357,0.3754,1.0,0.3754,Man Who Knew Too Little, The (1997)
1243,357,0.3754,1.0,0.3754,Batman & Robin (1997)
495,357,0.3754,1.0,0.3754,Three Musketeers, The (1993)
1658,357,0.3754,1.0,0.3754,Son of Flubber (1963)
1808,357,0.3754,1.0,0.3754,Fiendish Plot of Dr. Fu Manchu, The (1980)
44,357,0.3754,1.0,0.3754,How to Make an American Quilt (1995)
1274,357,0.3754,1.0,0.3754,Leave It to Beaver (1997)
2594,357,0.3754,1.0,0.3754,Where the Buffalo Roam (1980)
1780,357,0.3754,1.0,0.3754,Toys (1992)
927,357,0.3754,1.0,0.3754,Dear God (1996)
451,357,0.3754,1.0,0.3754,North (1994)
1223,357,0.3754,1.0,0.3754,Fathers' Day (1997)
569,357,0.3754,1.0,0.3754,Kids in the Hall: Brain Candy (1996)
338,357,0.3754,1.0,0.3754,Richie Rich (1994)
1833,357,0.3754,1.0,0.3754,Practical Magic (1998)
1434,357,0.3754,1.0,0.3754,Krippendorf's Tribe (1998)
1296,357,0.3754,1.0,0.3754,U Turn (1997)
1424,357,0.3754,1.0,0.3754,Odd Couple II, The (1998)
1621,357,0.3754,1.0,0.3754,BASEketball (1998)
136,357,0.3754,1.0,0.3754,Canadian Bacon (1995)
2446,357,0.3754,1.0,0.3754,Meatballs 4 (1992)
464,357,0.3754,1.0,0.3754,Road to Wellville, The (1994)
1614,357,0.3754,1.0,0.3754,Honey, I Blew Up the Kid (1992)
61,357,0.3754,1.0,0.3754,Bio-Dome (1996)
2445,357,0.3754,1.0,0.3754,Meatballs III (1987)
1642,357,0.3754,1.0,0.3754,Mighty Ducks, The (1992)
369,357,0.3754,1.0,0.3754,Beverly Hillbillies, The (1993)
1888,357,0.3754,1.0,0.3754,Police Academy (1984)
1882,357,0.3754,1.0,0.3754,Fletch Lives (1989)
1889,357,0.3754,1.0,0.3754,Police Academy 2: Their First Assignment (1985)
1899,357,0.3754,1.0,0.3754,Psycho (1998)
1404,357,0.3754,1.0,0.3754,Man in the Iron Mask, The (1998)
1691,357,0.3754,1.0,0.3754,Adventures in Babysitting (1987)
601,357,0.3754,1.0,0.3754,Celtic Pride (1996)
2530,357,0.3754,1.0,0.3754,Deuce Bigalow: Male Gigolo (1999)
1893,357,0.3754,1.0,0.3754,Police Academy 6: City Under Siege (1989)
1891,357,0.3754,1.0,0.3754,Police Academy 4: Citizens on Patrol (1987)
1890,357,0.3754,1.0,0.3754,Police Academy 3: Back in Training (1986)
2000,357,0.3754,1.0,0.3754,My Favorite Martian (1999)
637,357,0.3754,1.0,0.3754,Jack (1996)
1119,357,0.3754,1.0,0.3754,Young Guns II (1990)
65,357,0.3754,1.0,0.3754,From Dusk Till Dawn (1996)
